b'About last night....... @ Malibu, California https://t.co/g4JOzoRPvD'|34.0304|-118.779
b'Where to this weekend?\n\nAlways down for off-roading. \nWhen off-roading is life.\n.\n#bantengmas #LandCruiser200\xe2\x80\xa6 https://t.co/lSwPRzYk4s'|-6.15474207|106.84888601
b'Love for the motorcycles would never die whether life size or miniature size. \n\nComment n follow :- @joegautam\xe2\x80\xa6 https://t.co/RVHlDpaltk'|26.8388|80.9381
b'Drop-in each and every Tuesday for Adult Move and Groove Hip-Hop Fusion dance classes with @_ajaythedancer! \n\nDrop\xe2\x80\xa6 https://t.co/ec3xPxHRMA'|38.896|-76.95652
b'Interested in a job in South Lake Tahoe, CA? This could be a great fit: https://t.co/fnKK5bu0sd #hospitaljobs #RN'|38.939926|-119.9771868
b'Temporary closure - accident in #LasVegas on I-15 SB between Blue Diamond Rd/Exit 33 and Silverado Ranch Blvd/Exit\xe2\x80\xa6 https://t.co/xWEkLc91mg'|36.03423|-115.1806
b'Checking in, to perform an important civic duty. @ Warren County Justice Center https://t.co/5kBvN2Rl77'|37.0015602|-86.4321718
b'Honda Accord driver FCZ2388 blocked the bike lane near 258 W 26th St on September 2. This is in Manhattan Community\xe2\x80\xa6 https://t.co/YS7BG22SYv'|40.7467602|-73.9963214
b'One of our Butterfly Works Squad members won!!! Yay!! Congratulations Payton ( paytonthebeast ) !!!!\n\nYour win made\xe2\x80\xa6 https://t.co/GzD2bsxvbt'|38.8951|-77.0367
b'\xe2\x80\x9cSorry Goose, but it\xe2\x80\x99s time to buzz the tower.\xe2\x80\x9d\n.\n.\nford @fordgtforum @FPRacingSchool @fordgtretailer\xe2\x80\xa6 https://t.co/gE6dFRBMSj'|33.9561|-118.4422
b'Repost via g4crx\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nOwner: chung_rex \nPhoto credit: Tag\n.\n#honda #hondalove #ef9 #zc #crxcommunity #ef7 #ef8\xe2\x80\xa6 https://t.co/ExOFqGUlB0'|35.69410995|139.71124649
b'Congratulations &amp; Welcome to Honda Family. Drive Safe. Wear an Helmet and a Mask. \n\n#honda #activa #xblade #shine\xe2\x80\xa6 https://t.co/SV2FCnmrUS'|21.20826082|81.36715215
b'\xf0\x9f\x92\x99 DEAL OF THE DAY \xf0\x9f\x92\x99\n\n***2020 Ford Escape SE***\n\n**Was: $28,350**\n**Now: $23,500!!**\n\n[Stock# k1600]\n\n#PalmettoFord\xe2\x80\xa6 https://t.co/oT84ui8LfQ'|32.7858984|-80.0120069
b'Congratulations to Austin and Selan on their Honda Civic that they purchased from our sales associate Allen Ma! Tha\xe2\x80\xa6 https://t.co/7i68pqcRam'|39.90359173|-75.22529847
b'CONGRATULATIONS DAVID!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 #ThankYou \n\n#Repost tbar360\n\xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2\nCongratulations \xf0\x9f\x8e\x89 David\xe2\x80\xbc\xef\xb8\x8fAwesome job tbar360 \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe\xe2\x80\xa6 https://t.co/tr1KU3brBw'|32.7858984|-80.0120069
b'#Repost via builtbylegends\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nCaption this.\n#spooncivic #supertaikyu\n#honda #civic #eg6 #spoonsports #mugen\xe7\x84\xa1\xe9\x99\x90power\xe2\x80\xa6 https://t.co/djwC1TgRCP'|35.69373462|139.61701645
